109	807	4	10
298	0	10	2	1	64	0	88	0	66	0	25	0	15	0	8	0	41	0	4	0	24	1	
299	0	10	35	0	22	0	8	0	33	0	41	0	57	1	5	0	46	0	30	0	34	1	
300	1	10	48	1	2	0	67	1	1	1	15	0	8	1	21	1	39	1	64	1	20	1	
301	3	10	0	3	4	2	38	3	54	3	30	2	2	2	12	3	55	3	9	3	34	3	
302	0	10	22	0	11	0	31	1	12	0	70	0	9	1	8	0	33	0	57	1	41	1	
303	3	10	7	2	15	0	56	0	52	2	22	0	8	3	12	3	57	0	53	2	2	2	
304	1	10	89	1	0	1	1	1	30	0	15	1	22	0	96	1	16	1	60	1	28	1	
305	1	10	15	1	23	1	11	1	75	1	33	1	14	1	34	1	30	0	20	0	53	1	
306	1	10	48	0	54	0	13	0	64	0	55	0	30	0	60	0	8	0	50	0	2	1	
307	0	10	12	0	35	0	14	0	2	1	33	0	40	0	38	0	20	0	72	0	29	0	
308	1	10	49	0	22	1	89	1	71	0	0	1	3	1	12	1	15	0	5	1	30	1	
309	0	10	34	0	39	0	36	1	15	0	54	1	12	0	18	0	2	0	7	1	24	0	
310	1	10	35	1	0	1	21	1	26	1	33	1	22	0	42	1	62	1	44	1	12	0	
311	3	10	0	2	36	2	14	2	8	3	33	3	86	2	57	2	27	2	34	3	100	1	
312	3	10	22	2	64	2	46	2	30	3	8	3	2	2	40	3	52	3	15	3	34	3	
313	3	10	2	2	35	2	12	2	51	2	39	2	15	2	40	2	19	2	20	2	5	2	
314	0	10	10	0	18	0	36	0	7	0	15	0	30	0	27	0	53	0	54	0	8	0	
315	0	10	34	0	14	0	33	0	12	1	30	0	8	0	60	0	83	1	24	0	27	0	
316	1	10	15	0	10	0	39	1	2	1	19	1	21	1	24	1	33	1	18	1	20	1	
317	3	10	15	3	36	2	0	2	1	2	12	3	21	3	33	3	2	3	9	3	61	3	
318	1	10	22	1	55	0	2	1	36	1	9	0	34	0	19	1	27	1	54	1	33	1	
319	2	10	15	3	33	3	39	3	13	2	50	3	34	2	19	2	42	3	7	2	40	3	
320	3	10	15	3	74	3	23	3	2	3	40	3	16	3	36	2	42	3	59	3	26	3	
321	0	10	75	0	39	0	49	0	33	0	34	0	30	1	28	1	13	0	15	0	29	0	
322	3	10	0	3	60	3	16	3	40	2	43	3	2	3	86	3	8	3	19	2	44	2	
323	2	10	0	2	36	2	2	2	39	3	38	3	26	2	11	2	30	2	33	2	24	2	
324	3	10	23	3	30	3	88	3	1	3	61	2	18	3	43	3	8	3	87	3	12	3	
325	2	10	0	2	42	2	1	2	60	2	30	2	46	3	54	2	10	2	24	3	27	3	
326	2	10	12	3	52	2	38	3	8	2	34	3	15	2	17	2	42	3	24	2	27	3	
327	0	10	21	3	50	0	2	0	52	0	18	1	34	0	15	0	53	0	24	1	46	0	
328	3	10	33	3	73	2	0	0	52	0	2	2	9	3	15	2	22	3	7	2	61	2	
329	3	10	23	3	8	3	33	3	59	3	22	3	41	3	18	2	9	3	21	3	30	3	
330	0	10	1	1	95	0	46	0	26	0	7	0	34	1	30	0	38	0	68	0	33	0	
331	3	10	1	3	2	3	34	3	13	3	12	3	67	3	15	3	39	3	26	3	57	2	
332	2	10	78	2	33	2	34	2	38	3	4	2	2	2	57	2	8	2	20	2	46	2	
333	0	10	36	0	34	0	62	1	41	0	9	0	44	0	40	0	15	0	21	1	12	1	
334	3	10	11	3	1	3	25	2	22	3	27	3	34	3	19	3	46	3	42	3	97	3	
335	0	10	0	0	15	0	34	0	36	0	60	0	8	0	35	0	20	0	19	0	27	0	
336	2	10	89	2	12	2	21	2	4	2	13	2	68	2	44	2	40	2	93	2	15	2	
337	3	10	1	3	12	3	38	3	7	3	9	2	40	3	2	2	46	3	20	3	87	3	
338	0	10	47	1	39	0	14	0	30	0	21	3	19	1	40	0	52	0	9	1	2	1	
339	2	10	13	3	11	2	1	3	36	2	66	2	31	2	34	2	2	2	18	3	33	3	
340	1	10	34	0	35	0	36	0	80	0	71	0	24	0	15	0	46	0	52	0	2	0	
341	3	10	23	3	36	2	2	3	61	3	30	2	15	3	53	3	68	3	12	3	10	3	
342	3	10	82	3	40	3	11	3	46	3	29	2	38	3	19	2	41	3	33	3	2	2	
343	1	10	0	1	60	1	34	1	20	1	27	1	19	1	65	1	15	1	30	1	2	1	
344	2	10	22	2	71	3	84	3	1	3	98	2	3	3	61	2	36	1	60	3	2	3	
345	1	10	36	1	0	1	15	0	24	0	22	1	33	0	12	1	96	0	53	1	57	1	
346	2	10	10	2	8	3	30	3	33	3	70	2	16	3	40	3	2	3	53	3	44	2	
347	1	10	11	1	0	1	60	1	33	0	9	0	43	0	46	1	7	1	49	1	2	1	
348	2	10	30	3	13	2	46	2	22	2	39	2	12	2	9	2	19	2	18	2	52	2	
349	1	10	1	1	8	1	41	1	19	1	4	0	5	1	34	0	50	1	13	1	33	1	
350	1	10	10	0	15	0	13	1	18	1	26	1	50	0	34	3	12	0	24	0	58	1	
351	3	10	12	3	2	2	39	3	33	3	15	3	21	3	18	3	34	3	58	3	54	3	
352	1	10	10	0	1	1	51	0	30	0	40	1	43	0	20	0	24	0	19	1	34	0	
353	2	10	1	2	39	3	69	3	42	3	21	3	8	2	15	3	30	3	57	2	68	3	
354	1	10	0	0	31	0	4	0	14	1	22	1	54	1	61	1	51	0	26	1	59	1	
355	3	10	39	3	98	3	52	3	8	3	4	3	27	3	2	2	34	3	18	3	28	2	
356	0	10	12	1	43	0	34	0	2	1	50	1	41	1	53	1	61	1	72	0	19	1	
357	0	10	23	0	77	1	89	0	30	0	24	1	39	0	51	0	61	1	52	0	19	0	
358	3	10	34	3	24	3	12	3	51	3	8	3	1	3	11	3	53	3	20	3	35	3	
359	2	10	47	2	54	3	0	2	21	2	33	3	60	2	96	3	24	3	8	0	15	3	
360	0	10	10	0	15	0	55	0	17	2	34	0	60	0	30	0	24	0	52	0	46	0	
361	2	10	30	2	4	3	2	2	42	2	53	2	8	2	19	2	33	2	21	2	54	3	
362	1	10	11	1	38	1	39	1	57	1	50	0	12	1	19	1	44	1	42	1	13	1	
363	3	10	36	2	49	3	38	2	55	3	12	3	39	3	1	3	14	2	9	3	59	3	
364	3	10	8	3	54	3	21	3	28	2	41	3	29	3	87	2	19	3	15	2	2	2	
365	1	10	21	1	8	1	5	1	0	1	42	1	39	1	54	1	15	0	43	0	34	1	
366	3	10	3	3	34	3	50	3	0	3	33	3	15	3	20	2	38	3	42	3	40	2	
367	1	10	1	0	39	1	30	1	19	0	18	1	22	1	49	1	2	0	15	1	62	0	
368	0	10	23	0	39	0	0	0	33	1	46	1	18	1	12	1	2	0	8	0	30	0	
369	2	10	84	0	0	3	36	2	4	0	13	0	22	2	33	3	15	2	34	2	87	0	
370	3	10	36	2	34	3	0	3	15	3	22	3	57	2	8	3	52	3	19	3	65	3	
371	0	10	2	1	15	0	40	0	7	0	19	0	38	0	53	0	20	1	34	0	8	0	
372	3	10	36	2	39	3	98	3	66	2	9	3	25	2	20	3	57	2	2	3	7	2	
373	2	10	13	3	84	3	39	2	62	3	22	2	19	2	28	2	4	2	20	2	24	2	
374	1	10	1	2	39	1	22	0	25	2	40	1	20	1	2	1	34	0	8	1	61	1	
375	2	10	54	2	39	3	3	3	15	3	30	3	12	3	18	2	22	3	20	2	42	2	
376	0	10	21	1	5	0	51	1	42	0	34	1	49	0	46	0	15	0	4	0	10	0	
377	2	10	12	3	0	3	36	2	54	3	16	3	19	3	59	3	41	3	28	2	27	3	
378	2	10	13	2	49	2	16	3	12	2	22	2	8	2	5	2	40	3	28	2	42	2	
379	2	10	89	3	98	3	88	3	5	3	42	3	19	2	34	3	20	3	11	3	27	3	
380	0	10	12	0	36	0	42	0	55	0	0	0	40	0	20	0	2	1	62	0	8	0	
381	3	10	15	3	22	3	38	2	18	3	68	3	19	2	33	3	57	2	2	1	81	3	
382	3	10	55	2	39	3	12	3	22	3	1	3	18	2	19	2	27	3	20	3	8	3	
383	1	10	47	0	78	1	38	0	0	1	39	1	46	1	9	0	33	1	43	0	101	1	
384	3	10	33	2	49	3	2	3	12	3	60	2	62	3	8	2	27	3	40	2	93	3	
385	2	10	77	3	36	2	35	3	55	2	13	2	14	2	16	3	40	2	20	3	15	3	
386	2	10	10	2	11	3	23	3	42	3	38	2	14	2	59	2	49	2	28	1	8	3	
387	1	10	39	1	9	1	22	1	46	1	26	1	11	1	53	1	15	0	19	1	2	1	
388	1	10	0	1	39	1	3	1	50	1	15	0	13	0	5	1	1	1	49	1	40	1	
389	2	10	39	2	6	2	15	2	27	2	9	2	20	2	8	2	5	2	19	2	33	2	
390	3	10	24	2	46	2	38	3	42	2	40	3	33	2	8	3	34	2	19	2	52	3	
391	3	10	11	3	9	3	60	2	40	3	16	2	41	3	19	3	8	3	102	3	34	3	
392	1	10	23	0	39	0	46	1	33	0	18	1	90	0	53	0	6	1	71	1	24	1	
393	0	10	1	1	69	1	34	1	36	0	38	0	30	0	26	0	2	1	15	0	6	0	
394	3	10	48	3	95	3	30	3	39	3	33	3	16	3	14	3	12	3	1	2	4	3	
395	1	10	47	1	10	1	84	1	35	1	50	1	38	1	52	1	2	0	30	1	12	1	
396	0	10	11	0	16	1	24	0	15	0	33	0	40	0	57	0	62	0	72	0	41	1	
397	2	10	7	2	14	2	2	2	40	3	8	3	62	2	25	2	12	3	34	3	43	3	
398	1	10	0	1	9	0	12	1	46	1	34	0	24	1	39	1	90	0	52	0	50	1	
399	0	10	71	0	38	0	60	0	26	0	33	0	22	0	19	0	57	0	11	0	49	1	
400	2	10	36	2	35	2	43	2	34	2	59	2	2	2	5	2	9	2	30	3	42	2	
401	3	10	103	3	16	3	51	3	39	3	2	2	21	3	22	3	15	3	40	2	33	3	
402	1	10	14	1	0	1	8	1	1	1	17	2	12	1	40	1	54	1	29	1	9	0	
403	1	10	12	0	34	1	15	0	0	1	21	0	39	1	55	1	60	1	2	1	42	1	
404	3	10	73	3	89	3	12	3	75	3	55	3	34	3	27	3	19	3	53	3	21	3	
405	2	10	39	2	12	2	8	2	15	2	42	2	6	0	22	2	40	2	34	0	57	2	
406	1	10	69	0	21	1	15	0	25	0	60	1	33	1	1	1	12	1	49	1	34	0	
407	1	10	33	0	1	0	84	0	55	0	62	0	8	0	49	0	30	0	28	1	65	0	
408	1	10	10	1	35	1	78	1	34	0	55	1	54	1	36	1	52	0	42	1	12	1	
409	1	10	15	0	9	0	42	0	14	0	16	0	34	1	55	0	33	1	38	1	46	0	
410	0	10	12	0	89	0	33	0	52	0	55	0	40	0	42	0	30	1	34	0	15	0	
411	1	10	10	0	9	0	2	1	61	1	24	0	57	0	12	0	65	1	41	1	18	1	
412	3	10	47	3	12	3	22	3	27	3	44	2	34	3	68	3	49	3	19	3	2	2	
413	3	10	0	3	11	3	2	2	30	3	20	2	24	3	49	3	15	3	29	2	27	3	
414	3	10	12	3	84	2	39	3	55	3	46	3	22	3	16	3	42	3	20	2	27	2	
415	2	10	30	3	0	2	61	2	57	2	68	2	21	2	40	2	62	2	34	2	5	2	
416	3	10	2	2	52	2	33	3	34	3	60	3	46	3	45	3	20	3	57	2	4	2	
417	0	10	39	1	34	0	25	3	42	1	19	1	30	1	54	1	15	0	33	1	27	0	
418	3	10	33	3	13	3	54	2	2	3	16	3	22	3	49	2	57	2	52	3	60	2	
419	3	10	34	3	48	3	42	3	0	3	68	3	53	3	43	3	33	3	20	3	8	3	
420	1	10	69	0	9	0	36	1	16	0	33	1	12	1	19	1	8	1	62	1	49	1	
421	3	10	11	3	14	3	24	3	42	3	70	3	5	3	40	3	41	3	33	2	21	3	
422	3	10	47	3	73	2	3	3	14	3	55	3	21	3	19	3	4	3	62	3	42	3	
423	0	10	1	0	64	0	89	0	15	1	16	0	55	0	22	0	59	0	52	0	12	0	
424	1	10	49	1	9	0	26	1	8	1	34	1	19	1	20	1	15	0	13	0	10	0	
425	2	10	55	2	98	2	15	2	36	2	1	3	34	2	2	2	30	2	11	2	33	2	
426	1	10	34	0	39	1	0	1	36	1	8	1	53	0	33	1	57	1	12	0	27	0	
427	3	10	9	3	66	2	14	3	2	2	1	3	21	3	12	3	33	3	20	3	41	3	
428	0	10	71	1	79	0	0	0	2	1	40	0	33	0	26	0	60	0	16	0	4	1	
429	2	10	10	2	12	2	19	2	22	2	8	3	21	2	24	2	42	2	9	2	27	2	
430	2	10	82	2	30	2	1	3	19	3	55	2	60	2	22	2	28	2	7	2	21	2	
431	3	10	69	3	76	3	64	2	42	3	26	3	55	2	34	3	25	2	6	3	5	3	
432	2	10	23	2	15	2	1	3	19	2	28	2	33	2	52	2	13	2	30	2	21	2	
433	0	10	24	1	0	0	51	1	14	0	42	0	15	0	8	0	4	0	57	1	27	1	
434	1	10	76	1	51	0	21	0	33	0	29	1	34	0	46	1	10	0	24	0	30	0	
435	0	10	3	0	1	0	6	0	104	0	11	0	71	0	19	0	61	0	26	0	93	0	
436	3	10	1	3	69	3	36	2	60	3	3	3	2	2	21	3	15	3	6	3	19	2	
437	3	10	31	3	15	3	12	3	30	2	42	3	7	2	8	3	19	2	29	2	52	3	
438	3	10	12	3	9	3	49	3	21	3	4	3	19	3	46	3	28	2	57	2	53	3	
439	1	10	3	1	84	0	32	0	54	1	50	0	60	1	9	0	40	1	12	1	53	1	
440	0	10	12	3	24	0	14	0	20	1	64	0	4	0	19	1	57	1	105	0	65	1	
441	3	10	1	2	24	3	36	2	16	3	8	2	46	3	72	0	34	3	29	3	28	2	
442	3	10	18	2	25	2	90	3	2	2	8	2	19	3	42	3	33	3	27	3	81	3	
443	0	10	23	0	38	0	55	0	30	1	46	0	15	1	12	0	11	0	54	1	39	0	
444	1	10	9	0	3	1	39	1	1	1	22	1	40	1	65	1	50	1	20	1	30	0	
445	0	10	0	1	9	0	42	0	2	3	36	1	44	0	12	1	19	0	15	0	24	0	
446	3	10	54	3	55	3	7	3	22	3	8	3	12	3	33	3	19	3	20	3	42	3	
447	0	10	42	2	61	2	44	0	4	0	72	0	18	0	9	0	24	1	83	0	34	1	
448	2	10	49	2	0	3	36	2	2	2	34	2	12	3	42	2	57	2	16	2	19	2	
449	3	10	1	3	36	2	11	3	34	3	56	2	22	3	45	3	40	3	19	3	4	3	
450	3	10	1	3	39	3	11	3	24	2	31	3	12	3	9	3	40	3	51	3	34	3	
451	3	10	0	3	15	3	36	2	61	3	30	3	34	3	42	3	35	3	93	3	12	3	
452	2	10	1	2	0	2	55	2	30	2	15	2	36	2	8	2	27	2	28	0	24	2	
453	3	10	1	3	11	3	69	3	12	3	4	3	54	3	42	3	19	3	6	2	46	3	
454	2	10	12	3	2	2	38	3	21	2	19	2	8	2	15	3	17	0	39	3	46	3	
455	3	10	12	2	14	2	26	2	19	2	36	2	2	2	46	2	15	2	28	1	21	2	
456	2	10	0	2	39	2	3	2	60	2	7	2	14	2	59	2	53	2	20	2	33	2	
457	3	10	76	2	12	2	38	1	36	2	39	2	53	2	15	2	52	1	68	2	44	0	
458	0	10	39	0	11	0	2	0	42	0	33	0	59	0	8	0	9	0	5	0	41	0	
459	2	10	11	2	0	2	54	2	55	2	5	2	12	3	14	2	33	3	22	2	21	2	
460	1	10	2	1	52	1	15	0	18	1	51	0	44	1	10	1	27	1	49	1	8	1	
461	3	10	49	2	38	2	34	2	21	2	16	3	7	2	53	2	52	3	2	2	42	2	
462	3	10	3	3	13	2	8	3	5	3	16	3	38	3	59	3	33	3	62	3	53	3	
463	1	10	10	0	42	0	34	0	40	1	39	1	53	0	54	1	60	1	22	0	30	0	
464	2	10	35	2	2	2	80	2	64	2	30	2	15	2	1	2	12	2	49	2	42	2	
465	2	10	11	3	15	3	46	3	12	3	42	3	27	3	2	2	33	3	40	3	21	3	
466	0	10	13	1	21	3	3	0	38	0	55	1	39	0	85	0	22	0	11	0	19	0	
467	2	10	3	2	84	2	52	3	2	2	42	2	12	2	68	2	16	2	19	2	33	2	
468	2	10	9	3	3	3	55	2	13	2	22	3	57	2	38	2	19	2	40	3	41	3	
469	1	10	13	1	62	1	38	1	46	1	52	1	8	1	20	1	12	1	11	1	28	1	
470	3	10	84	0	11	3	54	3	46	3	2	2	16	3	38	3	6	0	60	2	28	2	
471	1	10	35	1	40	1	9	0	59	1	54	1	21	0	57	0	42	1	27	0	52	0	
472	1	10	15	1	12	1	34	1	2	1	20	1	52	0	8	1	38	1	19	1	42	1	
473	1	10	12	1	7	1	54	1	39	1	36	1	21	0	42	1	19	1	35	1	58	1	
474	0	10	34	0	11	1	49	1	46	1	36	1	33	1	8	1	41	1	27	0	15	0	
475	0	10	12	1	89	0	39	0	40	0	22	0	33	0	38	0	50	0	62	1	20	1	
476	0	10	64	1	2	0	26	0	19	0	40	0	21	1	41	0	28	1	11	0	35	1	
477	0	10	0	1	12	0	8	0	16	0	28	1	26	0	42	0	40	0	19	0	65	1	
478	3	10	42	3	14	2	25	0	26	2	27	3	8	2	46	3	57	2	41	3	33	3	
479	3	10	0	3	31	3	64	2	30	3	2	3	21	3	16	3	22	3	19	3	34	3	
480	0	10	36	1	12	1	24	0	19	1	42	0	22	0	44	0	2	1	15	0	8	0	
481	1	10	54	1	39	1	8	1	6	1	2	1	49	1	24	1	12	1	19	1	41	1	
482	3	10	34	2	38	3	0	3	15	3	9	2	39	2	4	2	53	3	87	3	42	3	
483	3	10	15	3	14	2	12	3	34	3	56	3	42	3	30	2	7	3	22	3	38	3	
484	3	10	33	3	18	0	34	3	13	0	87	0	27	3	54	2	15	2	19	3	25	0	
485	2	10	34	2	18	2	49	2	64	2	52	2	13	2	10	2	21	2	57	2	30	2	
486	2	10	89	2	69	2	51	2	46	2	9	3	34	2	2	2	59	2	54	2	30	2	
487	3	10	40	3	2	2	21	2	94	3	56	3	34	3	8	3	42	3	30	3	24	3	
488	0	10	55	1	36	0	49	0	35	0	12	0	14	0	4	0	38	0	44	0	22	0	
489	2	10	12	3	79	2	30	2	0	3	55	2	49	2	46	2	62	2	38	2	40	2	
490	2	10	57	2	21	3	38	3	19	2	42	3	52	2	20	3	40	3	34	3	30	2	
491	3	10	10	2	13	3	60	3	21	3	14	3	6	2	42	3	59	3	8	2	30	3	
492	2	10	12	2	2	2	21	2	20	2	10	2	49	2	30	2	93	2	83	2	54	3	
493	1	10	36	0	69	0	9	0	39	1	60	1	46	1	35	1	61	0	16	0	2	1	
494	3	10	39	3	5	3	43	3	27	3	34	3	19	2	44	2	101	3	30	2	9	3	
495	2	10	10	3	14	2	33	2	40	2	4	2	59	2	24	2	30	2	44	2	60	2	
496	1	10	48	0	1	1	34	0	16	1	30	0	15	0	8	1	42	1	27	0	68	1	
497	3	10	3	3	0	3	4	2	52	2	54	2	22	3	53	3	42	2	34	3	20	2	
498	2	10	34	3	26	2	33	2	39	2	52	3	21	2	2	2	27	3	41	3	24	3	
499	3	10	10	3	38	3	34	3	12	3	16	3	19	3	49	3	22	2	8	3	28	2	
500	2	10	12	2	13	2	4	2	38	2	8	2	20	2	58	2	21	2	27	2	10	2	
501	0	10	76	0	39	0	12	0	55	0	14	0	49	0	26	0	2	0	19	0	33	0	
502	2	10	15	2	12	2	34	2	2	2	22	2	18	2	52	3	8	2	5	2	29	2	
503	3	10	55	2	88	3	38	3	36	2	18	3	34	3	15	3	16	3	62	3	96	3	
504	0	10	10	1	98	2	33	0	50	0	46	0	30	1	51	1	4	0	36	0	20	1	
505	1	10	11	1	38	1	39	1	95	1	31	1	51	1	0	1	16	1	19	1	59	1	
506	1	10	3	1	19	1	42	1	29	1	4	0	2	1	10	0	8	1	30	0	25	0	
507	2	10	33	2	15	2	34	2	13	2	7	2	50	2	53	2	2	3	54	2	42	2	
508	2	10	42	2	39	3	94	3	33	3	34	3	52	3	57	2	15	3	21	2	24	3	
509	3	10	50	3	60	3	49	3	2	2	15	2	38	3	8	3	20	3	34	3	19	3	
510	3	10	11	3	35	3	69	3	23	3	30	3	14	3	94	3	15	3	40	3	43	3	
511	0	10	59	0	46	0	101	0	28	1	2	2	13	1	20	0	4	0	15	0	27	0	
512	0	10	54	1	39	1	34	1	2	1	44	1	4	0	87	1	65	0	93	1	33	1	
513	0	10	39	0	30	0	19	0	42	0	2	0	27	0	9	0	62	0	21	1	24	0	
514	2	10	12	2	42	2	88	2	75	0	70	2	34	2	56	2	8	2	33	2	46	2	
515	1	10	10	0	21	1	12	2	8	1	2	1	93	0	52	1	18	1	15	0	50	1	
516	3	10	30	2	38	2	4	3	19	2	11	2	72	2	65	3	20	0	27	3	12	3	
517	3	10	11	3	69	3	26	3	25	2	16	3	15	2	34	2	7	3	42	3	19	3	
518	2	10	10	2	1	3	64	2	0	2	15	3	30	2	12	3	52	3	8	2	18	3	
519	2	10	75	2	34	2	12	2	30	2	22	2	57	2	15	2	28	2	54	2	42	2	
520	0	10	15	0	25	0	40	0	33	0	20	0	30	0	34	0	8	0	72	0	42	0	
521	0	10	49	1	30	1	55	1	34	0	22	1	14	1	42	2	5	1	7	1	58	0	
522	2	10	13	0	26	2	51	3	25	0	22	2	11	3	42	2	28	2	34	3	65	0	
523	0	10	48	0	1	1	22	0	57	0	36	0	9	1	50	0	19	0	29	0	62	0	
524	3	10	0	2	13	2	39	3	68	2	20	2	29	2	9	2	65	2	34	2	53	2	
525	1	10	0	1	2	0	52	1	55	0	12	1	39	1	18	1	59	1	30	0	64	1	
526	0	10	48	0	66	0	38	0	30	0	24	0	34	1	2	0	8	0	72	0	52	0	
527	3	10	24	3	2	3	55	3	12	3	44	2	7	2	4	3	19	3	68	3	27	3	
528	3	10	11	3	80	3	9	3	60	3	2	2	43	3	12	3	8	2	72	3	40	3	
529	2	10	0	3	39	2	30	3	9	2	52	2	16	3	19	3	54	3	96	2	42	2	
530	3	10	12	3	0	3	36	2	15	3	52	3	14	3	54	3	2	2	8	3	21	3	
531	3	10	11	3	75	3	40	2	22	3	28	2	18	3	46	3	19	3	26	3	44	3	
532	3	10	1	2	66	2	13	2	22	3	20	3	25	2	4	3	34	3	26	3	68	3	
533	3	10	9	3	36	2	15	3	46	3	52	2	33	3	2	2	56	3	4	3	12	3	
534	0	10	10	0	46	0	71	0	60	0	30	0	55	0	6	0	90	1	8	0	2	0	
535	3	10	39	3	42	2	54	2	4	3	33	3	34	3	6	0	43	3	5	3	49	2	
536	1	10	49	1	55	1	19	1	46	1	35	1	15	0	2	1	18	1	13	0	24	1	
537	3	10	11	3	75	3	46	3	1	3	19	3	22	2	35	3	8	3	65	2	29	2	
538	3	10	1	3	12	3	60	2	59	3	49	2	53	3	30	2	46	3	8	3	57	2	
539	1	10	2	1	54	1	7	1	30	1	22	1	1	1	42	1	20	0	44	1	46	1	
540	3	10	2	2	30	2	38	3	39	3	51	3	14	2	55	2	8	3	11	3	45	2	
541	2	10	3	2	2	2	39	2	7	2	34	2	14	2	56	3	20	3	12	2	42	2	
542	2	10	15	3	36	2	34	3	8	2	50	2	27	2	53	2	21	2	60	2	18	2	
543	0	10	15	0	39	0	54	0	49	0	40	0	19	0	6	0	53	0	8	0	4	1	
544	0	10	15	0	39	0	1	0	12	0	4	1	42	0	34	1	8	0	58	0	2	0	
545	1	10	39	1	52	1	8	1	57	1	41	0	68	1	44	1	21	0	40	1	33	0	
546	2	10	12	3	1	3	11	2	55	2	7	2	53	2	2	2	15	3	24	2	20	2	
547	3	10	11	3	30	2	15	3	12	3	57	2	5	3	43	3	28	2	34	3	19	2	
548	2	10	46	3	12	3	52	3	8	3	62	3	26	3	27	3	34	3	20	3	24	3	
549	2	10	12	2	9	3	36	2	34	2	57	2	22	3	30	3	42	2	21	2	40	2	
550	2	10	8	2	2	2	46	2	12	2	34	0	60	2	38	2	22	0	13	0	39	2	
551	0	10	36	0	9	0	12	0	7	0	26	0	22	0	30	1	8	1	41	1	4	0	
552	0	10	0	1	38	0	21	0	15	1	8	0	22	0	30	0	54	0	11	1	44	0	
553	2	10	42	2	98	2	0	2	1	3	49	2	4	2	43	2	27	2	53	2	60	2	
554	2	10	15	2	2	2	21	2	51	2	59	2	33	2	36	2	9	2	50	2	13	2	
555	2	10	35	2	39	2	0	2	62	2	33	2	34	3	22	2	19	2	21	2	15	2	
556	2	10	34	0	12	2	0	2	4	2	24	2	19	2	16	2	18	2	65	2	38	2	
557	3	10	30	3	66	2	64	2	8	3	16	3	20	3	34	3	19	3	21	3	4	2	
558	3	10	42	3	24	3	36	2	16	3	21	3	18	3	12	3	4	3	11	3	53	3	
559	1	10	49	1	75	1	24	1	40	1	26	1	64	1	68	1	72	0	21	1	19	1	
560	1	10	1	1	11	0	15	1	52	0	34	1	64	1	25	1	12	1	57	2	59	0	
561	1	10	1	0	54	1	34	0	7	0	16	0	55	1	18	1	19	1	38	1	12	1	
562	1	10	47	1	36	1	3	1	0	0	15	0	42	1	21	0	20	1	39	0	12	1	
563	0	10	0	0	15	0	33	0	46	0	5	0	60	0	9	0	44	0	13	0	24	0	
564	2	10	75	3	15	2	34	3	30	3	57	2	40	3	42	3	4	3	28	2	24	3	
565	2	10	49	3	33	3	15	3	39	3	12	3	34	3	8	2	27	3	30	2	5	3	
566	3	10	1	2	19	2	2	2	53	2	59	2	22	2	61	2	7	2	42	3	41	2	
567	1	10	55	1	38	1	20	1	59	1	54	1	19	1	33	0	8	1	12	1	57	1	
568	2	10	13	2	0	3	88	3	39	3	55	2	19	3	42	3	53	3	62	3	60	3	
569	2	10	21	2	54	0	8	2	33	2	59	2	42	0	64	2	34	2	9	2	19	2	
570	2	10	3	2	42	3	33	3	27	2	46	3	58	3	41	3	106	2	8	2	72	2	
571	2	10	2	2	30	2	33	2	57	1	20	2	49	2	68	2	54	2	93	2	62	2	
572	1	10	9	0	30	1	55	0	39	1	12	0	25	2	21	0	14	1	2	0	42	1	
573	3	10	39	3	42	2	14	3	61	3	24	3	15	2	40	0	58	3	4	3	10	3	
574	0	10	0	0	55	0	26	0	20	1	29	0	13	0	42	0	19	0	27	0	24	0	
575	3	10	15	3	36	2	55	3	9	3	39	3	22	3	43	3	34	3	11	3	19	2	
576	0	10	75	0	55	0	33	0	22	0	64	0	7	0	8	0	40	0	36	0	9	0	
577	2	10	80	2	55	2	8	2	49	2	1	2	36	2	9	2	6	2	27	2	30	2	
578	3	10	55	3	14	3	30	3	22	3	34	3	27	3	42	3	7	2	41	3	29	2	
579	2	10	11	2	0	2	16	2	52	2	6	2	8	2	19	2	12	2	24	2	50	2	
580	3	10	0	2	11	3	79	3	14	3	50	3	21	3	26	3	30	3	43	3	2	3	
581	2	10	0	2	36	2	55	3	38	2	40	3	46	2	42	2	18	2	62	2	12	2	
582	1	10	2	1	7	1	75	1	12	1	38	1	22	1	42	1	9	1	50	1	15	1	
583	3	10	3	3	9	3	49	3	39	3	54	3	38	2	30	2	33	3	21	2	29	2	
584	3	10	11	3	76	3	15	3	39	3	6	3	60	2	42	3	21	3	19	3	40	2	
585	2	10	39	3	36	2	55	3	4	3	14	2	7	3	34	3	16	3	40	2	28	2	
586	0	10	39	0	24	0	34	0	28	1	17	0	22	0	8	0	11	1	21	0	57	1	
587	1	10	36	1	78	1	5	1	12	0	57	2	40	1	8	1	41	1	34	0	42	1	
588	1	10	60	0	34	0	24	0	22	0	20	1	27	0	7	0	19	1	42	1	23	0	
589	1	10	31	1	54	1	15	0	40	1	33	1	38	1	49	1	30	0	34	2	20	1	
590	0	10	75	0	0	0	55	0	15	0	14	0	2	1	59	0	19	0	11	0	12	1	
591	1	10	2	0	12	1	5	1	44	1	30	1	21	1	72	1	52	1	15	1	10	1	
592	2	10	11	2	55	2	14	2	42	2	15	2	19	2	30	2	49	2	8	2	57	2	
593	1	10	79	1	0	1	36	1	38	1	14	1	40	1	2	1	52	1	8	1	21	1	
594	0	10	15	1	9	1	0	0	21	0	6	0	59	1	54	0	28	0	2	1	62	0	
