id,worker,answer
932,A25WL7E75KK134,1
932,A2PEL01IY4YBLJ,1
932,A2MH3BPMSRX0C6,1
932,A3Q1351EOKQ4DH,1
932,A3PHU29FNBH1NW,0
932,A2J74WQXWG5M9W,1
932,A2HVUJSA0VSK4D,1
932,AGV5848LC2IXX,1
931,A3G6T12CCLQ5YU,1
931,A3TBGB7VGRRYCT,1
931,AZ311BQ3SX1G0,1
931,AMKWR51EXOPA4,1
931,A33JTNFF3S1HGM,1
931,APHOPRAFUG98Q,1
931,A2BIB960QFJWZD,1
931,A3KWQVFAS7MXE0,0
931,A1SRI5PDX6WB9B,1
931,A2WDPK69XZC9H,1
931,AKEHW5BOBEBFS,0
931,A2ZPPP0XVV8C0W,0
931,A25WL7E75KK134,1
931,A2PEL01IY4YBLJ,1
931,A2MH3BPMSRX0C6,1
931,A3Q1351EOKQ4DH,1
931,A3PHU29FNBH1NW,1
931,A2J74WQXWG5M9W,1
931,A2HVUJSA0VSK4D,0
931,AGV5848LC2IXX,1
930,A3G6T12CCLQ5YU,0
930,A3TBGB7VGRRYCT,1
930,AZ311BQ3SX1G0,1
930,AMKWR51EXOPA4,0
930,A33JTNFF3S1HGM,0
930,APHOPRAFUG98Q,1
930,A2BIB960QFJWZD,1
930,A3KWQVFAS7MXE0,0
930,A1SRI5PDX6WB9B,1
930,A2WDPK69XZC9H,1
930,AKEHW5BOBEBFS,0
930,A2ZPPP0XVV8C0W,0
930,A25WL7E75KK134,1
930,A2PEL01IY4YBLJ,1
930,A2MH3BPMSRX0C6,0
930,A3Q1351EOKQ4DH,0
930,A3PHU29FNBH1NW,1
930,A2J74WQXWG5M9W,1
930,A2HVUJSA0VSK4D,0
930,AGV5848LC2IXX,1
937,A3G6T12CCLQ5YU,1
937,A3TBGB7VGRRYCT,0
937,AZ311BQ3SX1G0,1
937,AMKWR51EXOPA4,1
937,A33JTNFF3S1HGM,0
937,APHOPRAFUG98Q,0
937,A2BIB960QFJWZD,1
937,A3KWQVFAS7MXE0,1
937,A1SRI5PDX6WB9B,0
937,A2WDPK69XZC9H,1
937,AKEHW5BOBEBFS,0
937,A2ZPPP0XVV8C0W,0
937,A25WL7E75KK134,1
937,A2PEL01IY4YBLJ,1
937,A2MH3BPMSRX0C6,1
937,A3Q1351EOKQ4DH,0
937,A3PHU29FNBH1NW,0
937,A2J74WQXWG5M9W,0
937,A2HVUJSA0VSK4D,0
937,AGV5848LC2IXX,0
629,A26UOQCTO9VDZO,0
629,AMKWR51EXOPA4,1
629,A37BOK8JXXYMRS,0
629,AZ311BQ3SX1G0,1
629,A2BIB960QFJWZD,0
629,A3KWQVFAS7MXE0,0
629,A1SRI5PDX6WB9B,0
629,A2DIM099APN6L7,1
629,AKEHW5BOBEBFS,1
629,A2ZPPP0XVV8C0W,0
629,A1RFFFC4YSNLX9,0
629,A2PEL01IY4YBLJ,0
629,A3ELLEKJ287JZZ,0
629,A3Q1351EOKQ4DH,0
629,A3PHU29FNBH1NW,0
629,A38EIJ4VOJH3YO,0
629,A2J74WQXWG5M9W,0
629,AY52II1OC5RZ1,0
629,A2HVUJSA0VSK4D,1
629,A1I43J7QNQAVRM,0
409,A3G6T12CCLQ5YU,1
409,A26UOQCTO9VDZO,0
409,AMKWR51EXOPA4,0
409,A1MYBMOZH043LK,1
409,AZ311BQ3SX1G0,1
409,A2BIB960QFJWZD,1
409,A3KWQVFAS7MXE0,0
409,A1P02JFXRXG5V,1
409,A36R7L9ZP595YT,0
409,AKEHW5BOBEBFS,0
409,A1WVLU0KTI9GYB,0
409,A2PEL01IY4YBLJ,1
409,A2ZPPP0XVV8C0W,1
409,A3Q1351EOKQ4DH,1
409,AGV5848LC2IXX,1
409,A3VVBTVOIYLJVC,0
409,A3871E2A67AEWA,0
409,A2HVUJSA0VSK4D,1
409,A1SRI5PDX6WB9B,0
409,A3HJNOCKXFOOVP,1
408,A3G6T12CCLQ5YU,0
408,A26UOQCTO9VDZO,0
408,AMKWR51EXOPA4,0
408,A1MYBMOZH043LK,0
408,AZ311BQ3SX1G0,1
408,A2BIB960QFJWZD,0
408,A3KWQVFAS7MXE0,1
408,A1P02JFXRXG5V,1
408,A36R7L9ZP595YT,0
408,AKEHW5BOBEBFS,0
408,A1WVLU0KTI9GYB,0
408,A2PEL01IY4YBLJ,1
408,A2ZPPP0XVV8C0W,0
408,A3Q1351EOKQ4DH,0
408,AGV5848LC2IXX,0
408,A3VVBTVOIYLJVC,0
408,A3871E2A67AEWA,0
408,A2HVUJSA0VSK4D,0
408,A1SRI5PDX6WB9B,0
408,A3HJNOCKXFOOVP,0
628,A26UOQCTO9VDZO,1
628,AMKWR51EXOPA4,1
628,A37BOK8JXXYMRS,0
628,AZ311BQ3SX1G0,1
628,A2BIB960QFJWZD,0
628,A3KWQVFAS7MXE0,1
628,A1SRI5PDX6WB9B,0
628,A2DIM099APN6L7,1
628,AKEHW5BOBEBFS,1
628,A2ZPPP0XVV8C0W,0
628,A1RFFFC4YSNLX9,0
628,A2PEL01IY4YBLJ,1
628,A3ELLEKJ287JZZ,0
628,A3Q1351EOKQ4DH,0
628,A3PHU29FNBH1NW,0
628,A38EIJ4VOJH3YO,0
628,A2J74WQXWG5M9W,0
628,AY52II1OC5RZ1,0
628,A2HVUJSA0VSK4D,1
628,A1I43J7QNQAVRM,0
758,A3R7A6AUGQLEH9,1
758,A26UOQCTO9VDZO,1
758,A25WL7E75KK134,0
758,AMKWR51EXOPA4,0
758,AZ311BQ3SX1G0,1
758,A2BIB960QFJWZD,1
758,A3KWQVFAS7MXE0,0
758,A1SRI5PDX6WB9B,1
758,A2DIM099APN6L7,0
758,A382SL9ROIY1P6,1
758,AKEHW5BOBEBFS,1
758,A2ZPPP0XVV8C0W,0
758,A1RFFFC4YSNLX9,1
758,A2PEL01IY4YBLJ,1
758,AJMWTFJTL8RLM,1
758,A3Q1351EOKQ4DH,1
758,A3PHU29FNBH1NW,1
758,A38EIJ4VOJH3YO,1
758,A2J74WQXWG5M9W,1
758,A2HVUJSA0VSK4D,0
379,A3G6T12CCLQ5YU,0
379,A26UOQCTO9VDZO,1
379,AMKWR51EXOPA4,0
379,A1MYBMOZH043LK,0
379,AZ311BQ3SX1G0,1
379,A2BIB960QFJWZD,1
379,A3KWQVFAS7MXE0,0
379,A1P02JFXRXG5V,0
379,A36R7L9ZP595YT,0
379,AKEHW5BOBEBFS,0
379,A1WVLU0KTI9GYB,0
379,A25WL7E75KK134,0
379,A11MPIAKPRMF9T,0
379,A2PEL01IY4YBLJ,0
379,A2ZPPP0XVV8C0W,0
379,A3Q1351EOKQ4DH,0
379,A3VVBTVOIYLJVC,0
379,A3871E2A67AEWA,0
379,A2HVUJSA0VSK4D,1
379,A1SRI5PDX6WB9B,0
378,A3G6T12CCLQ5YU,1
378,A26UOQCTO9VDZO,1
378,AMKWR51EXOPA4,1
378,A1MYBMOZH043LK,0
378,AZ311BQ3SX1G0,1
378,A2BIB960QFJWZD,1
378,A3KWQVFAS7MXE0,0
378,A1P02JFXRXG5V,1
378,A36R7L9ZP595YT,0
378,AKEHW5BOBEBFS,1
378,A1WVLU0KTI9GYB,0
378,A25WL7E75KK134,0
378,A11MPIAKPRMF9T,0
378,A2PEL01IY4YBLJ,1
378,A2ZPPP0XVV8C0W,0
378,A3Q1351EOKQ4DH,0
378,A3VVBTVOIYLJVC,0
378,A3871E2A67AEWA,0
378,A2HVUJSA0VSK4D,0
378,A1SRI5PDX6WB9B,0
829,A26UOQCTO9VDZO,1
829,A3G6T12CCLQ5YU,1
829,AZ311BQ3SX1G0,1
829,AMKWR51EXOPA4,0
829,APHOPRAFUG98Q,0
829,A2BIB960QFJWZD,1
829,A3KWQVFAS7MXE0,0
829,A1SRI5PDX6WB9B,1
829,A881B8OX0B3BU,0
829,AKEHW5BOBEBFS,0
829,A3TBGB7VGRRYCT,1
829,A2ZPPP0XVV8C0W,1
829,A25WL7E75KK134,1
829,A2PEL01IY4YBLJ,1
829,A3IFHW1AJNSQM3,0
829,A3Q1351EOKQ4DH,1
829,A3PHU29FNBH1NW,1
829,A2J74WQXWG5M9W,0
829,A17CPBFRBWYE0R,1
829,A2HVUJSA0VSK4D,0
828,A26UOQCTO9VDZO,0
828,A3G6T12CCLQ5YU,0
828,AZ311BQ3SX1G0,1
828,AMKWR51EXOPA4,0
828,APHOPRAFUG98Q,1
828,A2BIB960QFJWZD,1
828,A3KWQVFAS7MXE0,0
828,A1SRI5PDX6WB9B,1
828,A881B8OX0B3BU,1
828,AKEHW5BOBEBFS,0
828,A3TBGB7VGRRYCT,1
828,A2ZPPP0XVV8C0W,1
828,A25WL7E75KK134,1
828,A2PEL01IY4YBLJ,1
828,A3IFHW1AJNSQM3,1
828,A3Q1351EOKQ4DH,1
828,A3PHU29FNBH1NW,1
828,A2J74WQXWG5M9W,1
828,A17CPBFRBWYE0R,1
828,A2HVUJSA0VSK4D,1
371,A3G6T12CCLQ5YU,1
371,A26UOQCTO9VDZO,1
371,AMKWR51EXOPA4,1
371,A1MYBMOZH043LK,1
371,AZ311BQ3SX1G0,1
371,A2BIB960QFJWZD,1
371,A3KWQVFAS7MXE0,0
371,A1P02JFXRXG5V,0
371,A36R7L9ZP595YT,0
371,AKEHW5BOBEBFS,0
371,A1WVLU0KTI9GYB,0
371,A25WL7E75KK134,1
371,A11MPIAKPRMF9T,0
371,A2PEL01IY4YBLJ,1
371,A2ZPPP0XVV8C0W,1
371,A3Q1351EOKQ4DH,1
371,A3VVBTVOIYLJVC,0
371,A3871E2A67AEWA,0
371,A2HVUJSA0VSK4D,1
371,A1SRI5PDX6WB9B,1
370,A3G6T12CCLQ5YU,0
370,A26UOQCTO9VDZO,0
370,AMKWR51EXOPA4,0
370,A1MYBMOZH043LK,1
370,AZ311BQ3SX1G0,1
370,A2BIB960QFJWZD,1
370,A3KWQVFAS7MXE0,0
370,A1P02JFXRXG5V,1
370,A36R7L9ZP595YT,1
370,AKEHW5BOBEBFS,1
370,A1WVLU0KTI9GYB,1
370,A25WL7E75KK134,1
370,A11MPIAKPRMF9T,1
370,A2PEL01IY4YBLJ,1
370,A2ZPPP0XVV8C0W,1
370,A3Q1351EOKQ4DH,1
370,A3VVBTVOIYLJVC,1
370,A3871E2A67AEWA,0
370,A2HVUJSA0VSK4D,1
370,A1SRI5PDX6WB9B,1
373,A3G6T12CCLQ5YU,1
373,A26UOQCTO9VDZO,0
373,AMKWR51EXOPA4,0
373,A1MYBMOZH043LK,0
373,AZ311BQ3SX1G0,1
373,A2BIB960QFJWZD,0
373,A3KWQVFAS7MXE0,1
373,A1P02JFXRXG5V,1
373,A36R7L9ZP595YT,0
373,AKEHW5BOBEBFS,0
373,A1WVLU0KTI9GYB,0
373,A25WL7E75KK134,1
373,A11MPIAKPRMF9T,0
373,A2PEL01IY4YBLJ,0
373,A2ZPPP0XVV8C0W,0
373,A3Q1351EOKQ4DH,0
373,A3VVBTVOIYLJVC,0
373,A3871E2A67AEWA,0
373,A2HVUJSA0VSK4D,1
373,A1SRI5PDX6WB9B,0
372,A3G6T12CCLQ5YU,1
372,A26UOQCTO9VDZO,1
372,AMKWR51EXOPA4,0
372,A1MYBMOZH043LK,1
372,AZ311BQ3SX1G0,1
372,A2BIB960QFJWZD,1
372,A3KWQVFAS7MXE0,0
372,A1P02JFXRXG5V,0
372,A36R7L9ZP595YT,1
372,AKEHW5BOBEBFS,1
372,A1WVLU0KTI9GYB,0
372,A25WL7E75KK134,1
372,A11MPIAKPRMF9T,1
372,A2PEL01IY4YBLJ,1
372,A2ZPPP0XVV8C0W,1
372,A3Q1351EOKQ4DH,1
372,A3VVBTVOIYLJVC,0
372,A3871E2A67AEWA,0
372,A2HVUJSA0VSK4D,0
372,A1SRI5PDX6WB9B,1
375,A3G6T12CCLQ5YU,0
375,A26UOQCTO9VDZO,1
375,AMKWR51EXOPA4,0
375,A1MYBMOZH043LK,1
375,AZ311BQ3SX1G0,1
375,A2BIB960QFJWZD,1
375,A3KWQVFAS7MXE0,0
375,A1P02JFXRXG5V,0
375,A36R7L9ZP595YT,1
375,AKEHW5BOBEBFS,0
375,A1WVLU0KTI9GYB,0
375,A25WL7E75KK134,1
375,A11MPIAKPRMF9T,1
375,A2PEL01IY4YBLJ,1
375,A2ZPPP0XVV8C0W,0
375,A3Q1351EOKQ4DH,1
375,A3VVBTVOIYLJVC,0
375,A3871E2A67AEWA,0
375,A2HVUJSA0VSK4D,0
375,A1SRI5PDX6WB9B,1
374,A3G6T12CCLQ5YU,1
374,A26UOQCTO9VDZO,1
374,AMKWR51EXOPA4,1
374,A1MYBMOZH043LK,0
374,AZ311BQ3SX1G0,1
374,A2BIB960QFJWZD,1
374,A3KWQVFAS7MXE0,0
374,A1P02JFXRXG5V,1
374,A36R7L9ZP595YT,0
374,AKEHW5BOBEBFS,1
374,A1WVLU0KTI9GYB,0
374,A25WL7E75KK134,1
374,A11MPIAKPRMF9T,0
374,A2PEL01IY4YBLJ,1
374,A2ZPPP0XVV8C0W,0
374,A3Q1351EOKQ4DH,0
374,A3VVBTVOIYLJVC,0
374,A3871E2A67AEWA,0
374,A2HVUJSA0VSK4D,1
374,A1SRI5PDX6WB9B,0
377,A3G6T12CCLQ5YU,1
377,A26UOQCTO9VDZO,0
377,AMKWR51EXOPA4,0
377,A1MYBMOZH043LK,0
377,AZ311BQ3SX1G0,1
377,A2BIB960QFJWZD,1
377,A3KWQVFAS7MXE0,1
377,A1P02JFXRXG5V,0
377,A36R7L9ZP595YT,0
377,AKEHW5BOBEBFS,0
377,A1WVLU0KTI9GYB,0
377,A25WL7E75KK134,1
377,A11MPIAKPRMF9T,0
377,A2PEL01IY4YBLJ,1
377,A2ZPPP0XVV8C0W,0
377,A3Q1351EOKQ4DH,0
377,A3VVBTVOIYLJVC,0
377,A3871E2A67AEWA,0
377,A2HVUJSA0VSK4D,1
377,A1SRI5PDX6WB9B,0
376,A3G6T12CCLQ5YU,0
376,A26UOQCTO9VDZO,0
376,AMKWR51EXOPA4,1
376,A1MYBMOZH043LK,0
376,AZ311BQ3SX1G0,1
376,A2BIB960QFJWZD,0
376,A3KWQVFAS7MXE0,1
376,A1P02JFXRXG5V,1
376,A36R7L9ZP595YT,0
376,AKEHW5BOBEBFS,1
376,A1WVLU0KTI9GYB,0
376,A25WL7E75KK134,1
376,A11MPIAKPRMF9T,0
376,A2PEL01IY4YBLJ,1
376,A2ZPPP0XVV8C0W,0
376,A3Q1351EOKQ4DH,0
376,A3VVBTVOIYLJVC,0
376,A3871E2A67AEWA,0
376,A2HVUJSA0VSK4D,1
376,A1SRI5PDX6WB9B,0
708,A26UOQCTO9VDZO,1
708,A25WL7E75KK134,1
708,AMKWR51EXOPA4,1
708,AZ311BQ3SX1G0,1
708,A2BIB960QFJWZD,1
708,A3KWQVFAS7MXE0,0
708,A1SRI5PDX6WB9B,1
708,A2DIM099APN6L7,0
708,AKEHW5BOBEBFS,1
708,A2ZPPP0XVV8C0W,0
708,A1RFFFC4YSNLX9,1
708,A2PEL01IY4YBLJ,0
708,AJMWTFJTL8RLM,1
708,A3Q1351EOKQ4DH,1
708,A3PHU29FNBH1NW,1
708,A38EIJ4VOJH3YO,1
708,A2J74WQXWG5M9W,1
708,A11UXN488YXXO,1
708,A2HVUJSA0VSK4D,1
708,A3VVBTVOIYLJVC,1
709,A26UOQCTO9VDZO,0
709,A25WL7E75KK134,0
709,AMKWR51EXOPA4,1
709,AZ311BQ3SX1G0,1
709,A2BIB960QFJWZD,1
709,A3KWQVFAS7MXE0,0
709,A1SRI5PDX6WB9B,1
709,A2DIM099APN6L7,1
709,AKEHW5BOBEBFS,0
709,A2ZPPP0XVV8C0W,0
709,A1RFFFC4YSNLX9,1
709,A2PEL01IY4YBLJ,1
709,AJMWTFJTL8RLM,1
709,A3Q1351EOKQ4DH,1
709,A3PHU29FNBH1NW,1
709,A38EIJ4VOJH3YO,1
709,A2J74WQXWG5M9W,1
709,A11UXN488YXXO,1
709,A2HVUJSA0VSK4D,1
709,A3VVBTVOIYLJVC,1
704,A26UOQCTO9VDZO,1
704,A25WL7E75KK134,1
704,AMKWR51EXOPA4,1
704,AZ311BQ3SX1G0,1
704,A2BIB960QFJWZD,1
704,A3KWQVFAS7MXE0,0
704,A1SRI5PDX6WB9B,0
704,A2DIM099APN6L7,1
704,AKEHW5BOBEBFS,1
704,A2ZPPP0XVV8C0W,0
704,A1RFFFC4YSNLX9,0
704,A2PEL01IY4YBLJ,0
704,AJMWTFJTL8RLM,0
704,A3Q1351EOKQ4DH,0
704,A3PHU29FNBH1NW,1
704,A38EIJ4VOJH3YO,1
704,A2J74WQXWG5M9W,0
704,A11UXN488YXXO,1
704,A2HVUJSA0VSK4D,1
704,A3VVBTVOIYLJVC,0
705,A26UOQCTO9VDZO,0
705,A25WL7E75KK134,1
705,AMKWR51EXOPA4,1
705,AZ311BQ3SX1G0,1
705,A2BIB960QFJWZD,1
705,A3KWQVFAS7MXE0,0
705,A1SRI5PDX6WB9B,1
705,A2DIM099APN6L7,1
705,AKEHW5BOBEBFS,0
705,A2ZPPP0XVV8C0W,1
705,A1RFFFC4YSNLX9,1
705,A2PEL01IY4YBLJ,1
705,AJMWTFJTL8RLM,1
705,A3Q1351EOKQ4DH,1
705,A3PHU29FNBH1NW,1
705,A38EIJ4VOJH3YO,1
705,A2J74WQXWG5M9W,1
705,A11UXN488YXXO,1
705,A2HVUJSA0VSK4D,0
705,A3VVBTVOIYLJVC,1
706,A26UOQCTO9VDZO,1
706,A25WL7E75KK134,1
706,AMKWR51EXOPA4,1
706,AZ311BQ3SX1G0,1
706,A2BIB960QFJWZD,1
706,A3KWQVFAS7MXE0,0
706,A1SRI5PDX6WB9B,1
706,A2DIM099APN6L7,0
706,AKEHW5BOBEBFS,1
706,A2ZPPP0XVV8C0W,0
706,A1RFFFC4YSNLX9,1
706,A2PEL01IY4YBLJ,1
706,AJMWTFJTL8RLM,0
706,A3Q1351EOKQ4DH,1
706,A3PHU29FNBH1NW,1
706,A38EIJ4VOJH3YO,1
706,A2J74WQXWG5M9W,1
706,A11UXN488YXXO,1
706,A2HVUJSA0VSK4D,1
706,A3VVBTVOIYLJVC,1
707,A26UOQCTO9VDZO,0
707,A25WL7E75KK134,0
707,AMKWR51EXOPA4,1
707,AZ311BQ3SX1G0,1
707,A2BIB960QFJWZD,1
707,A3KWQVFAS7MXE0,0
707,A1SRI5PDX6WB9B,1
707,A2DIM099APN6L7,1
707,AKEHW5BOBEBFS,0
707,A2ZPPP0XVV8C0W,0
707,A1RFFFC4YSNLX9,1
707,A2PEL01IY4YBLJ,1
707,AJMWTFJTL8RLM,1
707,A3Q1351EOKQ4DH,1
707,A3PHU29FNBH1NW,1
707,A38EIJ4VOJH3YO,1
707,A2J74WQXWG5M9W,1
707,A11UXN488YXXO,1
707,A2HVUJSA0VSK4D,0
707,A3VVBTVOIYLJVC,1
700,A26UOQCTO9VDZO,1
700,A25WL7E75KK134,0
700,AMKWR51EXOPA4,1
700,AZ311BQ3SX1G0,1
700,A2BIB960QFJWZD,0
700,A3KWQVFAS7MXE0,0
700,A1SRI5PDX6WB9B,0
700,A2DIM099APN6L7,1
700,AKEHW5BOBEBFS,1
700,A2ZPPP0XVV8C0W,0
700,A1RFFFC4YSNLX9,0
700,A2PEL01IY4YBLJ,0
700,AJMWTFJTL8RLM,0
700,A3Q1351EOKQ4DH,0
700,A3PHU29FNBH1NW,0
700,A38EIJ4VOJH3YO,0
700,A2J74WQXWG5M9W,0
700,A11UXN488YXXO,1
700,A2HVUJSA0VSK4D,0
700,A3VVBTVOIYLJVC,0
618,A26UOQCTO9VDZO,0
618,A2WDPK69XZC9H,1
618,AMKWR51EXOPA4,0
618,AZ311BQ3SX1G0,1
618,A2BIB960QFJWZD,1
618,A3KWQVFAS7MXE0,0
618,A1SRI5PDX6WB9B,0
618,A2DIM099APN6L7,0
618,A382SL9ROIY1P6,1
618,AKEHW5BOBEBFS,0
618,A2ZPPP0XVV8C0W,0
618,A1RFFFC4YSNLX9,0
618,A2PEL01IY4YBLJ,1
618,A3ELLEKJ287JZZ,1
618,A3Q1351EOKQ4DH,1
618,A3PHU29FNBH1NW,1
618,A38EIJ4VOJH3YO,1
618,A2J74WQXWG5M9W,0
618,A2HVUJSA0VSK4D,0
618,A1I43J7QNQAVRM,1
702,A26UOQCTO9VDZO,0
702,A25WL7E75KK134,1
702,AMKWR51EXOPA4,1
702,AZ311BQ3SX1G0,1
702,A2BIB960QFJWZD,0
702,A3KWQVFAS7MXE0,1
702,A1SRI5PDX6WB9B,0
702,A2DIM099APN6L7,1
702,AKEHW5BOBEBFS,0
702,A2ZPPP0XVV8C0W,0
702,A1RFFFC4YSNLX9,0
702,A2PEL01IY4YBLJ,1
702,AJMWTFJTL8RLM,0
702,A3Q1351EOKQ4DH,0
702,A3PHU29FNBH1NW,0
702,A38EIJ4VOJH3YO,0
702,A2J74WQXWG5M9W,0
702,A11UXN488YXXO,1
702,A2HVUJSA0VSK4D,0
702,A3VVBTVOIYLJVC,0
703,A26UOQCTO9VDZO,1
703,A25WL7E75KK134,1
703,AMKWR51EXOPA4,1
703,AZ311BQ3SX1G0,1
703,A2BIB960QFJWZD,1
703,A3KWQVFAS7MXE0,0
703,A1SRI5PDX6WB9B,1
703,A2DIM099APN6L7,1
703,AKEHW5BOBEBFS,1
703,A2ZPPP0XVV8C0W,0
703,A1RFFFC4YSNLX9,1
703,A2PEL01IY4YBLJ,1
703,AJMWTFJTL8RLM,1
703,A3Q1351EOKQ4DH,1
703,A3PHU29FNBH1NW,1
703,A38EIJ4VOJH3YO,1
703,A2J74WQXWG5M9W,1
703,A11UXN488YXXO,1
703,A2HVUJSA0VSK4D,1
703,A3VVBTVOIYLJVC,1
393,A3G6T12CCLQ5YU,1
393,A26UOQCTO9VDZO,0
393,AMKWR51EXOPA4,1
393,A1MYBMOZH043LK,0
393,AZ311BQ3SX1G0,1
393,A2BIB960QFJWZD,0
393,A3KWQVFAS7MXE0,1
393,A1P02JFXRXG5V,1
393,A36R7L9ZP595YT,0
393,AKEHW5BOBEBFS,1
393,A1WVLU0KTI9GYB,0
393,A25WL7E75KK134,1
393,A11MPIAKPRMF9T,0
393,A2PEL01IY4YBLJ,1
393,A2ZPPP0XVV8C0W,0
393,A3Q1351EOKQ4DH,0
393,A3VVBTVOIYLJVC,0
393,A3871E2A67AEWA,0
393,A2HVUJSA0VSK4D,0
393,A1SRI5PDX6WB9B,0
392,A3G6T12CCLQ5YU,0
392,A26UOQCTO9VDZO,0
392,AMKWR51EXOPA4,1
392,A1MYBMOZH043LK,1
392,AZ311BQ3SX1G0,1
392,A2BIB960QFJWZD,1
392,A3KWQVFAS7MXE0,0
392,A1P02JFXRXG5V,0
392,A36R7L9ZP595YT,1
392,AKEHW5BOBEBFS,1
392,A1WVLU0KTI9GYB,0
392,A25WL7E75KK134,1
392,A11MPIAKPRMF9T,1
392,A2PEL01IY4YBLJ,1
392,A2ZPPP0XVV8C0W,0
392,A3Q1351EOKQ4DH,1
392,A3VVBTVOIYLJVC,0
392,A3871E2A67AEWA,0
392,A2HVUJSA0VSK4D,1
392,A1SRI5PDX6WB9B,0
88,A26UOQCTO9VDZO,1
88,A2WDPK69XZC9H,0
88,AMKWR51EXOPA4,1
88,AZ311BQ3SX1G0,1
88,A25WL7E75KK134,0
88,A1P02JFXRXG5V,1
88,A3Q1351EOKQ4DH,1
88,A382SL9ROIY1P6,1
88,AKEHW5BOBEBFS,1
88,A1KIBD7YIBPRED,1
88,A28HCCZ4I9R8LL,1
88,A1WVLU0KTI9GYB,1
88,A2C93DG4LJ0UIM,1
88,A38EIJ4VOJH3YO,1
88,A2PEL01IY4YBLJ,1
88,A1SRI5PDX6WB9B,1
88,A2BIB960QFJWZD,1
88,AJMWTFJTL8RLM,1
88,A2GO4IMROKOO2Q,1
88,A396BEA7NCTDEW,1
89,A26UOQCTO9VDZO,0
89,A2WDPK69XZC9H,0
89,AMKWR51EXOPA4,0
89,AZ311BQ3SX1G0,1
89,A25WL7E75KK134,0
89,A1P02JFXRXG5V,1
89,A3Q1351EOKQ4DH,1
89,A382SL9ROIY1P6,0
89,AKEHW5BOBEBFS,0
89,A1KIBD7YIBPRED,1
89,A28HCCZ4I9R8LL,1
89,A1WVLU0KTI9GYB,0
89,A2C93DG4LJ0UIM,1
89,A38EIJ4VOJH3YO,1
89,A2PEL01IY4YBLJ,1
89,A1SRI5PDX6WB9B,1
89,A2BIB960QFJWZD,1
89,AJMWTFJTL8RLM,0
89,A2GO4IMROKOO2Q,0
89,A396BEA7NCTDEW,1
397,A3G6T12CCLQ5YU,1
397,A26UOQCTO9VDZO,0
397,AMKWR51EXOPA4,0
397,A1MYBMOZH043LK,0
397,AZ311BQ3SX1G0,1
397,A2BIB960QFJWZD,0
397,A3KWQVFAS7MXE0,1
397,A1P02JFXRXG5V,0
397,A36R7L9ZP595YT,0
397,AKEHW5BOBEBFS,1
397,A1WVLU0KTI9GYB,0
397,A25WL7E75KK134,0
397,A11MPIAKPRMF9T,0
397,A2PEL01IY4YBLJ,1
397,A2ZPPP0XVV8C0W,0
397,A3Q1351EOKQ4DH,0
397,A3VVBTVOIYLJVC,0
397,A3871E2A67AEWA,0
397,A2HVUJSA0VSK4D,0
397,A1SRI5PDX6WB9B,0
396,A3G6T12CCLQ5YU,1
396,A26UOQCTO9VDZO,1
396,AMKWR51EXOPA4,1
396,A1MYBMOZH043LK,0
396,AZ311BQ3SX1G0,1
396,A2BIB960QFJWZD,1
396,A3KWQVFAS7MXE0,0
396,A1P02JFXRXG5V,0
396,A36R7L9ZP595YT,0
396,AKEHW5BOBEBFS,1
396,A1WVLU0KTI9GYB,0
396,A25WL7E75KK134,1
396,A11MPIAKPRMF9T,0
396,A2PEL01IY4YBLJ,1
396,A2ZPPP0XVV8C0W,0
396,A3Q1351EOKQ4DH,0
396,A3VVBTVOIYLJVC,0
396,A3871E2A67AEWA,0
396,A2HVUJSA0VSK4D,0
396,A1SRI5PDX6WB9B,0
395,A3G6T12CCLQ5YU,1
395,A26UOQCTO9VDZO,1
395,AMKWR51EXOPA4,0
395,A1MYBMOZH043LK,0
395,AZ311BQ3SX1G0,1
395,A2BIB960QFJWZD,1
395,A3KWQVFAS7MXE0,0
395,A1P02JFXRXG5V,0
395,A36R7L9ZP595YT,0
395,AKEHW5BOBEBFS,1
395,A1WVLU0KTI9GYB,0
395,A25WL7E75KK134,1
395,A11MPIAKPRMF9T,0
395,A2PEL01IY4YBLJ,1
395,A2ZPPP0XVV8C0W,0
395,A3Q1351EOKQ4DH,0
395,A3VVBTVOIYLJVC,0
395,A3871E2A67AEWA,0
395,A2HVUJSA0VSK4D,1
395,A1SRI5PDX6WB9B,0
394,A3G6T12CCLQ5YU,0
394,A26UOQCTO9VDZO,1
394,AMKWR51EXOPA4,1
394,A1MYBMOZH043LK,1
394,AZ311BQ3SX1G0,1
394,A2BIB960QFJWZD,1
394,A3KWQVFAS7MXE0,0
394,A1P02JFXRXG5V,1
394,A36R7L9ZP595YT,0
394,AKEHW5BOBEBFS,1
394,A1WVLU0KTI9GYB,0
394,A25WL7E75KK134,1
394,A11MPIAKPRMF9T,0
394,A2PEL01IY4YBLJ,0
394,A2ZPPP0XVV8C0W,0
394,A3Q1351EOKQ4DH,0
394,A3VVBTVOIYLJVC,0
394,A3871E2A67AEWA,0
394,A2HVUJSA0VSK4D,1
394,A1SRI5PDX6WB9B,0
82,A26UOQCTO9VDZO,1
82,A2WDPK69XZC9H,1
82,AMKWR51EXOPA4,0
82,AZ311BQ3SX1G0,1
82,A25WL7E75KK134,0
82,A1P02JFXRXG5V,1
82,A3Q1351EOKQ4DH,1
82,A382SL9ROIY1P6,1
