id,worker,answer
2012,A1P02JFXRXG5V,1
2009,A11Z433NFKM28M,1
2006,A11Z433NFKM28M,1
2008,A11Z433NFKM28M,0
2007,A11Z433NFKM28M,0
2002,A11Z433NFKM28M,1
2003,A11Z433NFKM28M,1
2000,A11Z433NFKM28M,1
2001,A11Z433NFKM28M,1
2019,A11Z433NFKM28M,0
2018,A11Z433NFKM28M,0
2004,A11Z433NFKM28M,0
2005,A11Z433NFKM28M,0
2015,A11Z433NFKM28M,1
2014,A11Z433NFKM28M,1
2017,A11Z433NFKM28M,1
2016,A11Z433NFKM28M,1
2011,A11Z433NFKM28M,0
2010,A11Z433NFKM28M,0
2013,A11Z433NFKM28M,0
2012,A11Z433NFKM28M,0
2009,A2PEL01IY4YBLJ,1
2006,A2PEL01IY4YBLJ,0
2008,A2PEL01IY4YBLJ,1
2007,A2PEL01IY4YBLJ,1
2002,A2PEL01IY4YBLJ,0
2003,A2PEL01IY4YBLJ,1
2000,A2PEL01IY4YBLJ,1
2001,A2PEL01IY4YBLJ,1
2019,A2PEL01IY4YBLJ,1
2018,A2PEL01IY4YBLJ,0
2004,A2PEL01IY4YBLJ,1
2005,A2PEL01IY4YBLJ,1
2015,A2PEL01IY4YBLJ,1
2014,A2PEL01IY4YBLJ,1
2017,A2PEL01IY4YBLJ,1
2016,A2PEL01IY4YBLJ,0
2011,A2PEL01IY4YBLJ,1
2010,A2PEL01IY4YBLJ,0
2013,A2PEL01IY4YBLJ,1
2012,A2PEL01IY4YBLJ,0
2009,A1QN51QK2KH8MR,1
2006,A1QN51QK2KH8MR,1
2008,A1QN51QK2KH8MR,0
2007,A1QN51QK2KH8MR,0
2002,A1QN51QK2KH8MR,1
2003,A1QN51QK2KH8MR,1
2000,A1QN51QK2KH8MR,1
2001,A1QN51QK2KH8MR,1
2019,A1QN51QK2KH8MR,0
2018,A1QN51QK2KH8MR,0
2004,A1QN51QK2KH8MR,0
2005,A1QN51QK2KH8MR,0
2015,A1QN51QK2KH8MR,1
2014,A1QN51QK2KH8MR,1
2017,A1QN51QK2KH8MR,1
2016,A1QN51QK2KH8MR,1
2011,A1QN51QK2KH8MR,0
2010,A1QN51QK2KH8MR,1
2013,A1QN51QK2KH8MR,0
2012,A1QN51QK2KH8MR,0
2009,ANHAQ8Q7ZH72E,1
2006,ANHAQ8Q7ZH72E,1
2008,ANHAQ8Q7ZH72E,1
2007,ANHAQ8Q7ZH72E,0
2002,ANHAQ8Q7ZH72E,0
2003,ANHAQ8Q7ZH72E,1
2000,ANHAQ8Q7ZH72E,1
2001,ANHAQ8Q7ZH72E,0
2019,ANHAQ8Q7ZH72E,0
2018,ANHAQ8Q7ZH72E,0
2004,ANHAQ8Q7ZH72E,0
2005,ANHAQ8Q7ZH72E,0
2015,ANHAQ8Q7ZH72E,1
2014,ANHAQ8Q7ZH72E,1
2017,ANHAQ8Q7ZH72E,1
2016,ANHAQ8Q7ZH72E,1
2011,ANHAQ8Q7ZH72E,0
2010,ANHAQ8Q7ZH72E,1
2013,ANHAQ8Q7ZH72E,0
2012,ANHAQ8Q7ZH72E,0
2009,A2HHWFGVV9UUC5,1
2006,A2HHWFGVV9UUC5,1
2008,A2HHWFGVV9UUC5,1
2007,A2HHWFGVV9UUC5,0
2002,A2HHWFGVV9UUC5,1
2003,A2HHWFGVV9UUC5,1
2000,A2HHWFGVV9UUC5,1
2001,A2HHWFGVV9UUC5,1
2019,A2HHWFGVV9UUC5,0
2018,A2HHWFGVV9UUC5,0
2004,A2HHWFGVV9UUC5,1
2005,A2HHWFGVV9UUC5,0
2015,A2HHWFGVV9UUC5,1
2014,A2HHWFGVV9UUC5,1
2017,A2HHWFGVV9UUC5,1
2016,A2HHWFGVV9UUC5,1
2011,A2HHWFGVV9UUC5,0
2010,A2HHWFGVV9UUC5,1
2013,A2HHWFGVV9UUC5,0
2012,A2HHWFGVV9UUC5,0
2009,A3TBGB7VGRRYCT,1
2006,A3TBGB7VGRRYCT,1
2008,A3TBGB7VGRRYCT,0
2007,A3TBGB7VGRRYCT,1
2002,A3TBGB7VGRRYCT,1
2003,A3TBGB7VGRRYCT,1
2000,A3TBGB7VGRRYCT,1
2001,A3TBGB7VGRRYCT,0
2019,A3TBGB7VGRRYCT,0
2018,A3TBGB7VGRRYCT,0
2004,A3TBGB7VGRRYCT,0
2005,A3TBGB7VGRRYCT,0
2015,A3TBGB7VGRRYCT,1
2014,A3TBGB7VGRRYCT,1
2017,A3TBGB7VGRRYCT,1
2016,A3TBGB7VGRRYCT,1
2011,A3TBGB7VGRRYCT,0
2010,A3TBGB7VGRRYCT,1
2013,A3TBGB7VGRRYCT,0
2012,A3TBGB7VGRRYCT,0
2009,A2FCCX7X5TVB9C,1
2006,A2FCCX7X5TVB9C,1
2008,A2FCCX7X5TVB9C,1
2007,A2FCCX7X5TVB9C,0
2002,A2FCCX7X5TVB9C,1
2003,A2FCCX7X5TVB9C,1
2000,A2FCCX7X5TVB9C,1
2001,A2FCCX7X5TVB9C,0
2019,A2FCCX7X5TVB9C,0
2018,A2FCCX7X5TVB9C,0
2004,A2FCCX7X5TVB9C,0
2005,A2FCCX7X5TVB9C,1
2015,A2FCCX7X5TVB9C,1
2014,A2FCCX7X5TVB9C,1
2017,A2FCCX7X5TVB9C,1
2016,A2FCCX7X5TVB9C,1
2011,A2FCCX7X5TVB9C,0
2010,A2FCCX7X5TVB9C,1
2013,A2FCCX7X5TVB9C,0
2012,A2FCCX7X5TVB9C,0
2009,A26UOQCTO9VDZO,0
2006,A26UOQCTO9VDZO,0
2008,A26UOQCTO9VDZO,1
2007,A26UOQCTO9VDZO,1
2002,A26UOQCTO9VDZO,0
2003,A26UOQCTO9VDZO,1
2000,A26UOQCTO9VDZO,1
2001,A26UOQCTO9VDZO,0
2019,A26UOQCTO9VDZO,0
2018,A26UOQCTO9VDZO,1
2004,A26UOQCTO9VDZO,0
2005,A26UOQCTO9VDZO,1
2015,A26UOQCTO9VDZO,1
2014,A26UOQCTO9VDZO,0
2017,A26UOQCTO9VDZO,0
2016,A26UOQCTO9VDZO,1
2011,A26UOQCTO9VDZO,1
2010,A26UOQCTO9VDZO,0
2013,A26UOQCTO9VDZO,0
2012,A26UOQCTO9VDZO,1
2009,A2WDPK69XZC9H,1
2006,A2WDPK69XZC9H,1
2008,A2WDPK69XZC9H,1
2007,A2WDPK69XZC9H,1
2002,A2WDPK69XZC9H,0
2003,A2WDPK69XZC9H,1
2000,A2WDPK69XZC9H,0
2001,A2WDPK69XZC9H,0
2019,A2WDPK69XZC9H,0
2018,A2WDPK69XZC9H,0
2004,A2WDPK69XZC9H,0
2005,A2WDPK69XZC9H,0
2015,A2WDPK69XZC9H,1
2014,A2WDPK69XZC9H,1
2017,A2WDPK69XZC9H,1
2016,A2WDPK69XZC9H,1
2011,A2WDPK69XZC9H,0
2010,A2WDPK69XZC9H,1
2013,A2WDPK69XZC9H,0
2012,A2WDPK69XZC9H,0
2009,A3VVBTVOIYLJVC,0
2006,A3VVBTVOIYLJVC,1
2008,A3VVBTVOIYLJVC,1
2007,A3VVBTVOIYLJVC,0
2002,A3VVBTVOIYLJVC,0
2003,A3VVBTVOIYLJVC,1
2000,A3VVBTVOIYLJVC,1
2001,A3VVBTVOIYLJVC,1
2019,A3VVBTVOIYLJVC,0
2018,A3VVBTVOIYLJVC,0
2004,A3VVBTVOIYLJVC,0
2005,A3VVBTVOIYLJVC,0
2015,A3VVBTVOIYLJVC,1
2014,A3VVBTVOIYLJVC,1
2017,A3VVBTVOIYLJVC,1
2016,A3VVBTVOIYLJVC,1
2011,A3VVBTVOIYLJVC,0
2010,A3VVBTVOIYLJVC,0
2013,A3VVBTVOIYLJVC,0
2012,A3VVBTVOIYLJVC,0
2009,A33JTNFF3S1HGM,0
2006,A33JTNFF3S1HGM,1
2008,A33JTNFF3S1HGM,0
2007,A33JTNFF3S1HGM,0
2002,A33JTNFF3S1HGM,0
2003,A33JTNFF3S1HGM,0
2000,A33JTNFF3S1HGM,1
2001,A33JTNFF3S1HGM,0
2019,A33JTNFF3S1HGM,0
2018,A33JTNFF3S1HGM,0
2004,A33JTNFF3S1HGM,0
2005,A33JTNFF3S1HGM,0
2015,A33JTNFF3S1HGM,1
2014,A33JTNFF3S1HGM,1
2017,A33JTNFF3S1HGM,1
2016,A33JTNFF3S1HGM,1
2011,A33JTNFF3S1HGM,0
2010,A33JTNFF3S1HGM,0
2013,A33JTNFF3S1HGM,0
2012,A33JTNFF3S1HGM,0
2009,A1MYBMOZH043LK,0
2006,A1MYBMOZH043LK,1
2008,A1MYBMOZH043LK,0
2007,A1MYBMOZH043LK,0
2002,A1MYBMOZH043LK,1
2003,A1MYBMOZH043LK,1
2000,A1MYBMOZH043LK,1
2001,A1MYBMOZH043LK,0
2019,A1MYBMOZH043LK,0
2018,A1MYBMOZH043LK,1
2004,A1MYBMOZH043LK,0
2005,A1MYBMOZH043LK,1
2015,A1MYBMOZH043LK,1
2014,A1MYBMOZH043LK,1
2017,A1MYBMOZH043LK,1
2016,A1MYBMOZH043LK,1
2011,A1MYBMOZH043LK,0
2010,A1MYBMOZH043LK,1
2013,A1MYBMOZH043LK,0
2012,A1MYBMOZH043LK,0
2009,A6NCRR6O0HB2V,1
2006,A6NCRR6O0HB2V,1
2008,A6NCRR6O0HB2V,1
2007,A6NCRR6O0HB2V,0
2002,A6NCRR6O0HB2V,1
2003,A6NCRR6O0HB2V,1
2000,A6NCRR6O0HB2V,0
2001,A6NCRR6O0HB2V,1
2019,A6NCRR6O0HB2V,0
2018,A6NCRR6O0HB2V,1
2004,A6NCRR6O0HB2V,0
2005,A6NCRR6O0HB2V,0
2015,A6NCRR6O0HB2V,1
2014,A6NCRR6O0HB2V,1
2017,A6NCRR6O0HB2V,1
2016,A6NCRR6O0HB2V,1
2011,A6NCRR6O0HB2V,0
2010,A6NCRR6O0HB2V,1
2013,A6NCRR6O0HB2V,0
2012,A6NCRR6O0HB2V,0
2009,A3HJNOCKXFOOVP,1
2006,A3HJNOCKXFOOVP,1
2008,A3HJNOCKXFOOVP,1
2007,A3HJNOCKXFOOVP,1
2002,A3HJNOCKXFOOVP,1
2003,A3HJNOCKXFOOVP,1
2000,A3HJNOCKXFOOVP,1
2001,A3HJNOCKXFOOVP,1
2019,A3HJNOCKXFOOVP,0
2018,A3HJNOCKXFOOVP,0
2004,A3HJNOCKXFOOVP,1
2005,A3HJNOCKXFOOVP,0
2015,A3HJNOCKXFOOVP,1
2014,A3HJNOCKXFOOVP,1
2017,A3HJNOCKXFOOVP,1
2016,A3HJNOCKXFOOVP,1
2011,A3HJNOCKXFOOVP,0
2010,A3HJNOCKXFOOVP,1
2013,A3HJNOCKXFOOVP,0
2012,A3HJNOCKXFOOVP,1
2009,A36R7L9ZP595YT,1
2006,A36R7L9ZP595YT,1
2008,A36R7L9ZP595YT,1
2007,A36R7L9ZP595YT,0
2002,A36R7L9ZP595YT,1
2003,A36R7L9ZP595YT,1
2000,A36R7L9ZP595YT,1
2001,A36R7L9ZP595YT,1
2019,A36R7L9ZP595YT,0
2018,A36R7L9ZP595YT,0
2004,A36R7L9ZP595YT,1
2005,A36R7L9ZP595YT,0
2015,A36R7L9ZP595YT,1
2014,A36R7L9ZP595YT,1
2017,A36R7L9ZP595YT,1
2016,A36R7L9ZP595YT,1
2011,A36R7L9ZP595YT,0
2010,A36R7L9ZP595YT,1
2013,A36R7L9ZP595YT,0
2012,A36R7L9ZP595YT,0
2009,A3R7A6AUGQLEH9,1
2006,A3R7A6AUGQLEH9,1
2008,A3R7A6AUGQLEH9,0
2007,A3R7A6AUGQLEH9,0
2002,A3R7A6AUGQLEH9,1
2003,A3R7A6AUGQLEH9,1
2000,A3R7A6AUGQLEH9,1
2001,A3R7A6AUGQLEH9,0
2019,A3R7A6AUGQLEH9,0
2018,A3R7A6AUGQLEH9,0
2004,A3R7A6AUGQLEH9,0
2005,A3R7A6AUGQLEH9,0
2015,A3R7A6AUGQLEH9,1
2014,A3R7A6AUGQLEH9,1
2017,A3R7A6AUGQLEH9,1
2016,A3R7A6AUGQLEH9,1
2011,A3R7A6AUGQLEH9,0
2010,A3R7A6AUGQLEH9,0
2013,A3R7A6AUGQLEH9,0
2012,A3R7A6AUGQLEH9,0
2009,A1KIBD7YIBPRED,1
2006,A1KIBD7YIBPRED,1
2008,A1KIBD7YIBPRED,0
2007,A1KIBD7YIBPRED,0
2002,A1KIBD7YIBPRED,1
2003,A1KIBD7YIBPRED,1
2000,A1KIBD7YIBPRED,1
2001,A1KIBD7YIBPRED,1
2019,A1KIBD7YIBPRED,0
2018,A1KIBD7YIBPRED,0
2004,A1KIBD7YIBPRED,0
2005,A1KIBD7YIBPRED,0
2015,A1KIBD7YIBPRED,1
2014,A1KIBD7YIBPRED,1
2017,A1KIBD7YIBPRED,0
2016,A1KIBD7YIBPRED,1
2011,A1KIBD7YIBPRED,0
2010,A1KIBD7YIBPRED,0
2013,A1KIBD7YIBPRED,0
2012,A1KIBD7YIBPRED,0
2009,A10BKZYB8WVM9B,1
2006,A10BKZYB8WVM9B,1
2008,A10BKZYB8WVM9B,1
2007,A10BKZYB8WVM9B,0
2002,A10BKZYB8WVM9B,1
2003,A10BKZYB8WVM9B,1
2000,A10BKZYB8WVM9B,1
2001,A10BKZYB8WVM9B,1
2019,A10BKZYB8WVM9B,0
2018,A10BKZYB8WVM9B,0
2004,A10BKZYB8WVM9B,1
2005,A10BKZYB8WVM9B,0
2015,A10BKZYB8WVM9B,1
2014,A10BKZYB8WVM9B,1
2017,A10BKZYB8WVM9B,1
2016,A10BKZYB8WVM9B,1
2011,A10BKZYB8WVM9B,0
2010,A10BKZYB8WVM9B,1
2013,A10BKZYB8WVM9B,0
2012,A10BKZYB8WVM9B,0
2009,A25WL7E75KK134,0
2006,A25WL7E75KK134,1
2008,A25WL7E75KK134,0
2007,A25WL7E75KK134,1
2002,A25WL7E75KK134,0
2003,A25WL7E75KK134,1
2000,A25WL7E75KK134,1
2001,A25WL7E75KK134,1
2019,A25WL7E75KK134,1
2018,A25WL7E75KK134,1
2004,A25WL7E75KK134,0
2005,A25WL7E75KK134,1
2015,A25WL7E75KK134,1
2014,A25WL7E75KK134,0
2017,A25WL7E75KK134,0
2016,A25WL7E75KK134,0
2011,A25WL7E75KK134,1
2010,A25WL7E75KK134,0
2013,A25WL7E75KK134,1
2012,A25WL7E75KK134,1
2009,A3NH3VJF04DBJX,1
2006,A3NH3VJF04DBJX,1
2008,A3NH3VJF04DBJX,1
2007,A3NH3VJF04DBJX,0
2002,A3NH3VJF04DBJX,1
2003,A3NH3VJF04DBJX,1
2000,A3NH3VJF04DBJX,1
2001,A3NH3VJF04DBJX,1
2019,A3NH3VJF04DBJX,0
2018,A3NH3VJF04DBJX,0
2004,A3NH3VJF04DBJX,0
2005,A3NH3VJF04DBJX,0
2015,A3NH3VJF04DBJX,1
2014,A3NH3VJF04DBJX,1
2017,A3NH3VJF04DBJX,1
2016,A3NH3VJF04DBJX,1
2011,A3NH3VJF04DBJX,0
2010,A3NH3VJF04DBJX,1
2013,A3NH3VJF04DBJX,0
2012,A3NH3VJF04DBJX,0
2009,A2H8UCYS4VV138,1
2006,A2H8UCYS4VV138,1
2008,A2H8UCYS4VV138,0
2007,A2H8UCYS4VV138,0
2002,A2H8UCYS4VV138,1
2003,A2H8UCYS4VV138,1
2000,A2H8UCYS4VV138,1
2001,A2H8UCYS4VV138,1
2019,A2H8UCYS4VV138,0
2018,A2H8UCYS4VV138,1
2004,A2H8UCYS4VV138,1
2005,A2H8UCYS4VV138,0
2015,A2H8UCYS4VV138,0
2014,A2H8UCYS4VV138,0
2017,A2H8UCYS4VV138,1
2016,A2H8UCYS4VV138,1
2011,A2H8UCYS4VV138,1
2010,A2H8UCYS4VV138,1
2013,A2H8UCYS4VV138,0
2012,A2H8UCYS4VV138,0
2009,ANS32KK8E96UK,1
2006,ANS32KK8E96UK,1
2008,ANS32KK8E96UK,1
2007,ANS32KK8E96UK,0
2002,ANS32KK8E96UK,1
2003,ANS32KK8E96UK,1
2000,ANS32KK8E96UK,1
2001,ANS32KK8E96UK,1
2019,ANS32KK8E96UK,1
2018,ANS32KK8E96UK,1
2004,ANS32KK8E96UK,0
2005,ANS32KK8E96UK,0
2015,ANS32KK8E96UK,1
2014,ANS32KK8E96UK,0
2017,ANS32KK8E96UK,1
2016,ANS32KK8E96UK,1
2011,ANS32KK8E96UK,0
2010,ANS32KK8E96UK,1
2013,ANS32KK8E96UK,0
2012,ANS32KK8E96UK,1
2009,AMJ9X1MIE8CZ5,0
2006,AMJ9X1MIE8CZ5,1
2008,AMJ9X1MIE8CZ5,0
2007,AMJ9X1MIE8CZ5,0
2002,AMJ9X1MIE8CZ5,1
2003,AMJ9X1MIE8CZ5,1
2000,AMJ9X1MIE8CZ5,1
2001,AMJ9X1MIE8CZ5,0
2019,AMJ9X1MIE8CZ5,0
2018,AMJ9X1MIE8CZ5,0
2004,AMJ9X1MIE8CZ5,0
2005,AMJ9X1MIE8CZ5,0
2015,AMJ9X1MIE8CZ5,1
2014,AMJ9X1MIE8CZ5,1
2017,AMJ9X1MIE8CZ5,1
2016,AMJ9X1MIE8CZ5,1
2011,AMJ9X1MIE8CZ5,0
2010,AMJ9X1MIE8CZ5,1
2013,AMJ9X1MIE8CZ5,0
2012,AMJ9X1MIE8CZ5,0
2009,A3EUG69TEKHXRU,1
2006,A3EUG69TEKHXRU,1
2008,A3EUG69TEKHXRU,0
2007,A3EUG69TEKHXRU,0
2002,A3EUG69TEKHXRU,0
2003,A3EUG69TEKHXRU,1
2000,A3EUG69TEKHXRU,1
2001,A3EUG69TEKHXRU,0
2019,A3EUG69TEKHXRU,0
2018,A3EUG69TEKHXRU,0
2004,A3EUG69TEKHXRU,0
2005,A3EUG69TEKHXRU,0
2015,A3EUG69TEKHXRU,1
2014,A3EUG69TEKHXRU,1
2017,A3EUG69TEKHXRU,1
2016,A3EUG69TEKHXRU,1
2011,A3EUG69TEKHXRU,0
2010,A3EUG69TEKHXRU,0
2013,A3EUG69TEKHXRU,0
2012,A3EUG69TEKHXRU,0
2009,A3SS68X79SUJ0V,0
2006,A3SS68X79SUJ0V,1
2008,A3SS68X79SUJ0V,0
2007,A3SS68X79SUJ0V,0
2002,A3SS68X79SUJ0V,1
2003,A3SS68X79SUJ0V,1
2000,A3SS68X79SUJ0V,1
2001,A3SS68X79SUJ0V,1
2019,A3SS68X79SUJ0V,0
2018,A3SS68X79SUJ0V,0
2004,A3SS68X79SUJ0V,0
2005,A3SS68X79SUJ0V,0
2015,A3SS68X79SUJ0V,1
2014,A3SS68X79SUJ0V,1
2017,A3SS68X79SUJ0V,1
2016,A3SS68X79SUJ0V,1
2011,A3SS68X79SUJ0V,0
2010,A3SS68X79SUJ0V,1
2013,A3SS68X79SUJ0V,0
2012,A3SS68X79SUJ0V,0
2009,AYAD78AI5KL0T,0
2006,AYAD78AI5KL0T,1
2008,AYAD78AI5KL0T,0
2007,AYAD78AI5KL0T,0
2002,AYAD78AI5KL0T,0
2003,AYAD78AI5KL0T,1
2000,AYAD78AI5KL0T,1
2001,AYAD78AI5KL0T,1
2019,AYAD78AI5KL0T,0
2018,AYAD78AI5KL0T,0
2004,AYAD78AI5KL0T,0
2005,AYAD78AI5KL0T,0
2015,AYAD78AI5KL0T,1
2014,AYAD78AI5KL0T,1
2017,AYAD78AI5KL0T,1
2016,AYAD78AI5KL0T,1
2011,AYAD78AI5KL0T,0
2010,AYAD78AI5KL0T,0
2013,AYAD78AI5KL0T,0
2012,AYAD78AI5KL0T,0
2009,A3S6OV9V7VWYNS,1
2006,A3S6OV9V7VWYNS,1
2008,A3S6OV9V7VWYNS,1
2007,A3S6OV9V7VWYNS,0
2002,A3S6OV9V7VWYNS,1
2003,A3S6OV9V7VWYNS,1
2000,A3S6OV9V7VWYNS,1
2001,A3S6OV9V7VWYNS,1
2019,A3S6OV9V7VWYNS,0
2018,A3S6OV9V7VWYNS,0
2004,A3S6OV9V7VWYNS,0
2005,A3S6OV9V7VWYNS,0
2015,A3S6OV9V7VWYNS,1
2014,A3S6OV9V7VWYNS,1
2017,A3S6OV9V7VWYNS,1
2016,A3S6OV9V7VWYNS,1
2011,A3S6OV9V7VWYNS,0
2010,A3S6OV9V7VWYNS,1
2013,A3S6OV9V7VWYNS,0
2012,A3S6OV9V7VWYNS,0
2009,AMKWR51EXOPA4,0
2006,AMKWR51EXOPA4,0
2008,AMKWR51EXOPA4,0
2007,AMKWR51EXOPA4,1
2002,AMKWR51EXOPA4,0
2003,AMKWR51EXOPA4,1
2000,AMKWR51EXOPA4,1
2001,AMKWR51EXOPA4,0
2019,AMKWR51EXOPA4,1
2018,AMKWR51EXOPA4,0
2004,AMKWR51EXOPA4,0
2005,AMKWR51EXOPA4,1
2015,AMKWR51EXOPA4,0
2014,AMKWR51EXOPA4,1
2017,AMKWR51EXOPA4,0
2016,AMKWR51EXOPA4,0
2011,AMKWR51EXOPA4,0
2010,AMKWR51EXOPA4,0
2013,AMKWR51EXOPA4,1
2012,AMKWR51EXOPA4,0
2009,A1GON75HGVWTMC,1
2006,A1GON75HGVWTMC,1
2008,A1GON75HGVWTMC,0
2007,A1GON75HGVWTMC,0
2002,A1GON75HGVWTMC,0
2003,A1GON75HGVWTMC,1
2000,A1GON75HGVWTMC,1
2001,A1GON75HGVWTMC,1
2019,A1GON75HGVWTMC,0
2018,A1GON75HGVWTMC,0
2004,A1GON75HGVWTMC,0
2005,A1GON75HGVWTMC,0
2015,A1GON75HGVWTMC,1
2014,A1GON75HGVWTMC,1
2017,A1GON75HGVWTMC,1
2016,A1GON75HGVWTMC,1
2011,A1GON75HGVWTMC,0
2010,A1GON75HGVWTMC,1
2013,A1GON75HGVWTMC,0
2012,A1GON75HGVWTMC,0
2009,A1FWIP27M5BL8L,1
2006,A1FWIP27M5BL8L,1
2008,A1FWIP27M5BL8L,1
2007,A1FWIP27M5BL8L,0
2002,A1FWIP27M5BL8L,1
2003,A1FWIP27M5BL8L,1
2000,A1FWIP27M5BL8L,1
2001,A1FWIP27M5BL8L,1
2019,A1FWIP27M5BL8L,0
2018,A1FWIP27M5BL8L,0
2004,A1FWIP27M5BL8L,1
2005,A1FWIP27M5BL8L,0
2015,A1FWIP27M5BL8L,1
2014,A1FWIP27M5BL8L,1
2017,A1FWIP27M5BL8L,1
2016,A1FWIP27M5BL8L,1
2011,A1FWIP27M5BL8L,0
2010,A1FWIP27M5BL8L,1
2013,A1FWIP27M5BL8L,0
2012,A1FWIP27M5BL8L,0
2009,A17CPBFRBWYE0R,1
2006,A17CPBFRBWYE0R,1
2008,A17CPBFRBWYE0R,1
2007,A17CPBFRBWYE0R,0
2002,A17CPBFRBWYE0R,1
2003,A17CPBFRBWYE0R,1
2000,A17CPBFRBWYE0R,1
2001,A17CPBFRBWYE0R,1
2019,A17CPBFRBWYE0R,0
2018,A17CPBFRBWYE0R,0
2004,A17CPBFRBWYE0R,1
2005,A17CPBFRBWYE0R,0
2015,A17CPBFRBWYE0R,1
2014,A17CPBFRBWYE0R,1
2017,A17CPBFRBWYE0R,1
2016,A17CPBFRBWYE0R,1
2011,A17CPBFRBWYE0R,0
2010,A17CPBFRBWYE0R,1
2013,A17CPBFRBWYE0R,0
2012,A17CPBFRBWYE0R,0
2009,A1PX6YSKCOXNZ8,0
2006,A1PX6YSKCOXNZ8,0
2008,A1PX6YSKCOXNZ8,1
2007,A1PX6YSKCOXNZ8,1
2002,A1PX6YSKCOXNZ8,1
2003,A1PX6YSKCOXNZ8,1
2000,A1PX6YSKCOXNZ8,0
2001,A1PX6YSKCOXNZ8,1
2019,A1PX6YSKCOXNZ8,1
2018,A1PX6YSKCOXNZ8,1
2004,A1PX6YSKCOXNZ8,0
2005,A1PX6YSKCOXNZ8,0
2015,A1PX6YSKCOXNZ8,1
2014,A1PX6YSKCOXNZ8,1
2017,A1PX6YSKCOXNZ8,0
2016,A1PX6YSKCOXNZ8,0
2011,A1PX6YSKCOXNZ8,1
2010,A1PX6YSKCOXNZ8,1
2013,A1PX6YSKCOXNZ8,0
2012,A1PX6YSKCOXNZ8,0
2009,A881B8OX0B3BU,0
2006,A881B8OX0B3BU,1
2008,A881B8OX0B3BU,0
2007,A881B8OX0B3BU,0
2002,A881B8OX0B3BU,1
2003,A881B8OX0B3BU,1
2000,A881B8OX0B3BU,1
2001,A881B8OX0B3BU,1
2019,A881B8OX0B3BU,0
2018,A881B8OX0B3BU,0
2004,A881B8OX0B3BU,0
2005,A881B8OX0B3BU,0
2015,A881B8OX0B3BU,1
2014,A881B8OX0B3BU,1
2017,A881B8OX0B3BU,1
2016,A881B8OX0B3BU,1
2011,A881B8OX0B3BU,0
2010,A881B8OX0B3BU,0
2013,A881B8OX0B3BU,0
2012,A881B8OX0B3BU,0
2009,AKEHW5BOBEBFS,0
2006,AKEHW5BOBEBFS,0
2008,AKEHW5BOBEBFS,0
2007,AKEHW5BOBEBFS,1
2002,AKEHW5BOBEBFS,1
2003,AKEHW5BOBEBFS,1
2000,AKEHW5BOBEBFS,0
2001,AKEHW5BOBEBFS,0
2019,AKEHW5BOBEBFS,0
2018,AKEHW5BOBEBFS,0
2004,AKEHW5BOBEBFS,1
2005,AKEHW5BOBEBFS,0
2015,AKEHW5BOBEBFS,1
2014,AKEHW5BOBEBFS,0
2017,AKEHW5BOBEBFS,1
2016,AKEHW5BOBEBFS,0
2011,AKEHW5BOBEBFS,1
2010,AKEHW5BOBEBFS,1
2013,AKEHW5BOBEBFS,1
2012,AKEHW5BOBEBFS,0
2009,A1I43J7QNQAVRM,0
2006,A1I43J7QNQAVRM,1
2008,A1I43J7QNQAVRM,0
2007,A1I43J7QNQAVRM,0
2002,A1I43J7QNQAVRM,0
2003,A1I43J7QNQAVRM,1
2000,A1I43J7QNQAVRM,1
2001,A1I43J7QNQAVRM,1
2019,A1I43J7QNQAVRM,0
2018,A1I43J7QNQAVRM,0
2004,A1I43J7QNQAVRM,0
2005,A1I43J7QNQAVRM,0
2015,A1I43J7QNQAVRM,1
2014,A1I43J7QNQAVRM,1
2017,A1I43J7QNQAVRM,1
2016,A1I43J7QNQAVRM,1
2011,A1I43J7QNQAVRM,0
2010,A1I43J7QNQAVRM,0
2013,A1I43J7QNQAVRM,0
2012,A1I43J7QNQAVRM,0
2009,A23KNYW5XJ9FKD,1
2006,A23KNYW5XJ9FKD,1
2008,A23KNYW5XJ9FKD,0
2007,A23KNYW5XJ9FKD,0
2002,A23KNYW5XJ9FKD,0
2003,A23KNYW5XJ9FKD,1
2000,A23KNYW5XJ9FKD,1
2001,A23KNYW5XJ9FKD,1
2019,A23KNYW5XJ9FKD,0
2018,A23KNYW5XJ9FKD,0
2004,A23KNYW5XJ9FKD,0
2005,A23KNYW5XJ9FKD,0
2015,A23KNYW5XJ9FKD,1
2014,A23KNYW5XJ9FKD,1
2017,A23KNYW5XJ9FKD,1
2016,A23KNYW5XJ9FKD,1
2011,A23KNYW5XJ9FKD,0
2010,A23KNYW5XJ9FKD,0
2013,A23KNYW5XJ9FKD,0
2012,A23KNYW5XJ9FKD,0
2009,A1WVLU0KTI9GYB,0
2006,A1WVLU0KTI9GYB,1
2008,A1WVLU0KTI9GYB,0
2007,A1WVLU0KTI9GYB,0
2002,A1WVLU0KTI9GYB,0
2003,A1WVLU0KTI9GYB,1
2000,A1WVLU0KTI9GYB,1
2001,A1WVLU0KTI9GYB,1
2019,A1WVLU0KTI9GYB,0
2018,A1WVLU0KTI9GYB,0
2004,A1WVLU0KTI9GYB,0
2005,A1WVLU0KTI9GYB,0
2015,A1WVLU0KTI9GYB,1
2014,A1WVLU0KTI9GYB,0
2017,A1WVLU0KTI9GYB,1
